受涼,受凉,shou4 liang2],to catch cold,,,,,,,,,,,,,,,,,
受潮,受潮,shou4 chao2],damp,affected by damp and cold,,,,,,,,,,,,,,,,
受災,受灾,shou4 zai1],disaster-stricken,to be hit by a natural calamity,,,,,,,,,,,,,,,,
受災地區,受灾地区,shou4 zai1 di4 qu1],disaster area,,,,,,,,,,,,,,,,,
受熱,受热,shou4 re4],heated,sunstroke,,,,,,,,,,,,,,,,
受理,受理,shou4 li3],to accept to hear a case,to handle (a service),,,,,,,,,,,,,,,,
受用,受用,shou4 yong4],to enjoy,to reap the benefits (of sth),,,,,,,,,,,,,,,,
受用,受用,shou4 yong5],comfortable,feeling well,,,,,,,,,,,,,,,,
受病,受病,shou4 bing4],to fall ill,,,,,,,,,,,,,,,,,
受癟,受瘪,shou4 bie3],discomfited,to get into a mess,,,,,,,,,,,,,,,,
受益,受益,shou4 yi4],to benefit from,profit,,,,,,,,,,,,,,,,
受益人,受益人,shou4 yi4 ren2],the beneficiary,the person who benefits,,,,,,,,,,,,,,,,
受益匪淺,受益匪浅,shou4 yi4 fei3 qian3],to benefit (from),,,,,,,,,,,,,,,,,
受盡,受尽,shou4 jin4],to suffer enough from,to suffer all kinds of,to have one's fill of,,,,,,,,,,,,,,,
受看,受看,shou4 kan4],good-looking,,,,,,,,,,,,,,,,,
受眾,受众,shou4 zhong4],target audience,audience,,,,,,,,,,,,,,,,
受知,受知,shou4 zhi1],recognized (for one's talents),,,,,,,,,,,,,,,,,
受禪,受禅,shou4 shan4],to accept abdication,,,,,,,,,,,,,,,,,
受禮,受礼,shou4 li3],to accept a gift,to acknowledge greetings,,,,,,,,,,,,,,,,
受窘,受窘,shou4 jiong3],embarrassed,bothered,in an awkward position,,,,,,,,,,,,,,,
受窮,受穷,shou4 qiong2],poor,,,,,,,,,,,,,,,,,
受精,受精,shou4 jing1],to receive sperm,fertilized,insemination,,,,,,,,,,,,,,,
受精卵,受精卵,shou4 jing1 luan3],fertilized ovum,,,,,,,,,,,,,,,,,
受精囊,受精囊,shou4 jing1 nang2],seminal receptacle,,,,,,,,,,,,,,,,,
受約束,受约束,shou4 yue1 shu4],restricted,constrained,,,,,,,,,,,,,,,,
受納,受纳,shou4 na4],to accept,to receive (tribute),,,,,,,,,,,,,,,,
受累,受累,shou4 lei3],to get dragged into,to get involved (on sb else's account),,,,,,,,,,,,,,,,
受累,受累,shou4 lei4],to be put to a lot of trouble,,,,,,,,,,,,,,,,,
受罪,受罪,shou4 zui4],to endure,to suffer,hardships,torments,a hard time,a nuisance,,,,,,,,,,,,
受聘,受聘,shou4 pin4],hired (for employment),invited (e.g. to lecture),engaged (for a task),(in olden times) betrothal gift from the groom's family,,,,,,,,,,,,,,
受聘于,受聘于,shou4 pin4 yu2],to be employed at,,,,,,,,,,,,,,,,,
受聽,受听,shou4 ting1],nice to hear,worth listening to,,,,,,,,,,,,,,,,
受胎,受胎,shou4 tai1],to become pregnant,to conceive,impregnated,insemination,,,,,,,,,,,,,,
受苦,受苦,shou4 ku3],to suffer hardship,,,,,,,,,,,,,,,,,
受虐,受虐,shou4 nu:e4],to suffer sexual abuse,masochism,,,,,,,,,,,,,,,,
受虐狂,受虐狂,shou4 nu:e4 kuang2],masochism,masochist,,,,,,,,,,,,,,,,
受訓,受训,shou4 xun4],to receive training,,,,,,,,,,,,,,,,,
受託,受托,shou4 tuo1],to be entrusted,to be commissioned,,,,,,,,,,,,,,,,
受託人,受托人,shou4 tuo1 ren2],(law) trustee,,,,,,,,,,,,,,,,,
受託者,受托者,shou4 tuo1 zhe3],trustee,,,,,,,,,,,,,,,,,
受訪,受访,shou4 fang3],to give an interview,to be interviewed,to respond to (questions a survey etc),,,,,,,,,,,,,,,
受訪者,受访者,shou4 fang3 zhe3],participant in a survey,an interviewee,those questioned,,,,,,,,,,,,,,,
受詞,受词,shou4 ci2],object (linguistics),,,,,,,,,,,,,,,,,
受試者,受试者,shou4 shi4 zhe3],subject (in an experiment),participant (in a clinical trial etc),,,,,,,,,,,,,,,,
受賄,受贿,shou4 hui4],to accept a bribe,bribery,,,,,,,,,,,,,,,,
受賄案,受贿案,shou4 hui4 an4],bribery case,,,,,,,,,,,,,,,,,
受賞,受赏,shou4 shang3],to receive a prize,,,,,,,,,,,,,,,,,
受辱,受辱,shou4 ru3],insulted,humiliated,disgraced,,,,,,,,,,,,,,,
受阻,受阻,shou4 zu3],blocked,obstructed,detained,,,,,,,,,,,,,,,
受降,受降,shou4 xiang2],to accept surrender,,,,,,,,,,,,,,,,,
受降儀式,受降仪式,shou4 xiang2 yi2 shi4],a surrender ceremony,,,,,,,,,,,,,,,,,
受難,受难,shou4 nan4],to suffer a calamity,to suffer (e.g. under torture),distress,,,,,,,,,,,,,,,
受難日,受难日,Shou4 nan4 ri4],Good Friday,,,,,,,,,,,,,,,,,
受難紀念,受难纪念,shou4 nan2 ji4 nian4],memorial,,,,,,,,,,,,,,,,,
受難者,受难者,shou4 nan4 zhe3],sufferer,a victim of a calamity,a person in distress,,,,,,,,,,,,,,,
受電弓,受电弓,shou4 dian4 gong1],pantograph (transportation),,,,,,,,,,,,,,,,,
受領,受领,shou4 ling3],to receive,,,,,,,,,,,,,,,,,
受領者,受领者,shou4 ling3 zhe3],a recipient,,,,,,,,,,,,,,,,,
受騙,受骗,shou4 pian4],to be cheated,to be taken in,to be hoodwinked,,,,,,,,,,,,,,,
受驚,受惊,shou4 jing1],startled,,,,,,,,,,,,,,,,,
受體,受体,shou4 ti3],receptor,,,,,,,,,,,,,,,,,
叚,假,jia3],variant of 假[jia3],to borrow,,,,,,,,,,,,,,,,
叛,叛,pan4],to betray,to rebel,to revolt,,,,,,,,,,,,,,,
叛亂,叛乱,pan4 luan4],armed rebellion,,,,,,,,,,,,,,,,,
叛亂罪,叛乱罪,pan4 luan4 zui4],the crime of armed rebellion,,,,,,,,,,,,,,,,,
叛匪,叛匪,pan4 fei3],rebel bandit,,,,,,,,,,,,,,,,,
叛國,叛国,pan4 guo2],treason,,,,,,,,,,,,,,,,,
叛國罪,叛国罪,pan4 guo2 zui4],the crime of treason,,,,,,,,,,,,,,,,,
叛徒,叛徒,pan4 tu2],traitor,turncoat,rebel,renegade,insurgent,,,,,,,,,,,,,
叛教,叛教,pan4 jiao4],apostasy,,,,,,,,,,,,,,,,,
叛變,叛变,pan4 bian4],to defect,to betray,to mutiny,,,,,,,,,,,,,,,
叛賊,叛贼,pan4 zei2],renegade,traitor,,,,,,,,,,,,,,,,
叛賣,叛卖,pan4 mai4],to betray,,,,,,,,,,,,,,,,,
叛軍,叛军,pan4 jun1],rebel army,,,,,,,,,,,,,,,,,
叛逃,叛逃,pan4 tao2],to defect,to desert,to betray and flee,,,,,,,,,,,,,,,
叛逆,叛逆,pan4 ni4],to rebel,to revolt,a rebel,,,,,,,,,,,,,,,
叛逆者,叛逆者,pan4 ni4 zhe3],traitor,,,,,,,,,,,,,,,,,
叛離,叛离,pan4 li2],to betray,to desert,to defect from,to turn renegade,,,,,,,,,,,,,,
叛黨,叛党,pan4 dang3],to betray one's party,to defect (from the communist party),renegade faction,,,,,,,,,,,,,,,
叟,叟,sou3],old gentleman,old man,,,,,,,,,,,,,,,,
叡,睿,rui4],variant of 睿[rui4],,,,,,,,,,,,,,,,,
叢,丛,cong2],cluster,collection,collection of books,thicket,,,,,,,,,,,,,,
叢冢,丛冢,cong2 zhong3],mass grave,cluster of graves,,,,,,,,,,,,,,,,
叢書,丛书,cong2 shu1],a series of books,a collection of books,,,,,,,,,,,,,,,,
叢林,丛林,cong2 lin2],jungle,thicket,forest,Buddhist monastery,,,,,,,,,,,,,,
叢林鴉,丛林鸦,cong2 lin2 ya1],(bird species of China) Indian jungle crow (Corvus culminatus),,,,,,,,,,,,,,,,,
叢生,丛生,cong2 sheng1],growing as a thicket,overgrown,breaking out everywhere (of disease social disorder etc),,,,,,,,,,,,,,,
叢臺,丛台,Cong2 tai2],Congtai district of Handan city 邯鄲市|邯郸市[Han2 dan1 shi4] Hebei,,,,,,,,,,,,,,,,,
叢臺區,丛台区,Cong2 tai2 qu1],Congtai district of Handan city 邯鄲市|邯郸市[Han2 dan1 shi4] Hebei,,,,,,,,,,,,,,,,,
叢談,丛谈,cong2 tan2],discussion,forum,,,,,,,,,,,,,,,,
叢集,丛集,cong2 ji2],to crowd together,to pile up,to cluster,(book) collection,series,,,,,,,,,,,,,
口,口,kou3],mouth,classifier for things with mouths (people domestic animals cannons wells etc),classifier for bites or mouthfuls,,,,,,,,,,,,,,,
口不應心,口不应心,kou3 bu4 ying4 xin1],to say one thing but mean another,to dissimulate,,,,,,,,,,,,,,,,
口不擇言,口不择言,kou3 bu4 ze2 yan2],to speak incoherently,to ramble,to talk irresponsibly,,,,,,,,,,,,,,,
口乾舌燥,口干舌燥,kou3 gan1 she2 zao4],lit. dry mouth and tongue (idiom); to talk too much,,,,,,,,,,,,,,,,,
口交,口交,kou3 jiao1],oral sex,,,,,,,,,,,,,,,,,
口令,口令,kou3 ling4],oral command,a word of command (used in drilling troops or gymnasts),password (used by sentry),,,,,,,,,,,,,,,
口供,口供,kou3 gong4],oral confession (as opposed to 筆供|笔供[bi3 gong4]),statement,deposition,,,,,,,,,,,,,,,
口傳,口传,kou3 chuan2],orally transmitted,,,,,,,,,,,,,,,,,
口出狂言,口出狂言,kou3 chu1 kuang2 yan2],to speak conceited nonsense,to come out with arrogant claptrap,,,,,,,,,,,,,,,,
口北,口北,kou3 bei3],north of the Great Wall,,,,,,,,,,,,,,,,,
口口聲聲,口口声声,kou3 kou5 sheng1 sheng1],to keep on saying (idiom); to repeat over and over again,,,,,,,,,,,,,,,,,
口吃,口吃,kou3 chi1],to stammer,to stutter,also pr. [kou3 ji2],,,,,,,,,,,,,,,
口吐毒焰,口吐毒焰,kou3 tu3 du2 yan4],lit. a mouth spitting with poisonous flames,to speak angrily to sb (idiom),,,,,,,,,,,,,,,,
口吸盤,口吸盘,kou3 xi1 pan2],oral sucker (e.g. on blood-sucking parasite),,,,,,,,,,,,,,,,,
口吻,口吻,kou3 wen3],tone of voice,connotation in intonation,accent (regional etc),snout,muzzle,lips,protruding portion of an animal's face,,,,,,,,,,,
口味,口味,kou3 wei4],a person's preferences,tastes (in food),flavor,,,,,,,,,,,,,,,
口哨,口哨,kou3 shao4],whistle,,,,,,,,,,,,,,,,,
口器,口器,kou3 qi4],mouthparts (of animal or insect),,,,,,,,,,,,,,,,,
口子,口子,kou3 zi5],hole,opening,cut,gap,gash,my husband or wife,classifier for people (used for indicating the number of people in a family etc),precedent,,,,,,,,,,
口實,口实,kou3 shi2],food,salary (old),a pretext,a cause for gossip,,,,,,,,,,,,,,
口射,口射,kou3 she4],to ejaculate inside sb's mouth,,,,,,,,,,,,,,,,,
口岸,口岸,kou3 an4],a port for external trade,a trading or transit post on border between countries,,,,,,,,,,,,,,,,
口弦,口弦,kou3 xian2],Jew's harp,,,,,,,,,,,,,,,,,
口彩,口彩,kou3 cai3],complimentary remarks,well-wishing,,,,,,,,,,,,,,,,
口徑,口径,kou3 jing4],caliber,diameter of opening,,,,,,,,,,,,,,,,
口德,口德,kou3 de2],propriety in speech,,,,,,,,,,,,,,,,,
口快心直,口快心直,kou3 kuai4 xin1 zhi2],see 心直口快[xin1 zhi2 kou3 kuai4],,,,,,,,,,,,,,,,,
口感,口感,kou3 gan3],taste,texture (of food),how food feels in the mouth,,,,,,,,,,,,,,,
口才,口才,kou3 cai2],eloquence,,,,,,,,,,,,,,,,,
口技,口技,kou3 ji4],beat boxing,vocal mimicry,ventriloquism,,,,,,,,,,,,,,,
口技表演者,口技表演者,kou3 ji4 biao3 yan3 zhe3],ventriloquist,,,,,,,,,,,,,,,,,
口是心非,口是心非,kou3 shi4 xin1 fei1],lit. mouth says yes heart no (idiom); duplicity,empty words,,,,,,,,,,,,,,,,
口服,口服,kou3 fu2],to take medicine orally,oral (contraceptive etc),to profess conviction,to say that one is convinced,,,,,,,,,,,,,,
口條,口条,kou3 tiao2],(ox etc) tongue (as food),(Tw) elocution,articulation,,,,,,,,,,,,,,,
口欲期,口欲期,kou3 yu4 qi1],oral stage (psychology),,,,,,,,,,,,,,,,,
口氣,口气,kou3 qi4],tone of voice,the way one speaks,manner of expression,tone,,,,,,,,,,,,,,
口水,口水,kou3 shui3],saliva,,,,,,,,,,,,,,,,,
口水仗,口水仗,kou3 shui3 zhang4],dispute,spat,shouting match,,,,,,,,,,,,,,,
口水佬,口水佬,kou3 shui3 lao3],talkative person (Cantonese),,,,,,,,,,,,,,,,,
口水歌,口水歌,kou3 shui3 ge1],bubblegum pop song,cover song,,,,,,,,,,,,,,,,
口水雞,口水鸡,kou3 shui3 ji1],steamed chicken with chili sauce,,,,,,,,,,,,,,,,,
口沫,口沫,kou3 mo4],spittle,saliva,,,,,,,,,,,,,,,,
口活,口活,kou3 huo2],oral sex,,,,,,,,,,,,,,,,,
口淫,口淫,kou3 yin2],oral sex,fellatio,,,,,,,,,,,,,,,,
口渴,口渴,kou3 ke3],thirsty,,,,,,,,,,,,,,,,,
口湖,口湖,Kou3 hu2],Kouhu township in Yunlin county 雲林縣|云林县[Yun2 lin2 xian4] Taiwan,,,,,,,,,,,,,,,,,
口湖鄉,口湖乡,Kou3 hu2 xiang1],Kouhu township in Yunlin county 雲林縣|云林县[Yun2 lin2 xian4] Taiwan,,,,,,,,,,,,,,,,,
口無擇言,口无择言,kou3 wu2 ze2 yan2],to say not a word that is not appropriate (idiom),wrongly used for 口不擇言|口不择言[kou3 bu4 ze2 yan2],,,,,,,,,,,,,,,,
口無遮攔,口无遮拦,kou3 wu2 zhe1 lan2],to blab,to shoot one's mouth off,to commit a gaffe,,,,,,,,,,,,,,,
口爆,口爆,kou3 bao4],(slang) to ejaculate inside sb's mouth,,,,,,,,,,,,,,,,,
口琴,口琴,kou3 qin2],harmonica,,,,,,,,,,,,,,,,,
口甜,口甜,kou3 tian2],soft-spoken,affable,full of honeyed words,,,,,,,,,,,,,,,
口瘡,口疮,kou3 chuang1],mouth ulcer,,,,,,,,,,,,,,,,,
口白,口白,kou3 bai2],narrator,spoken parts in an opera,,,,,,,,,,,,,,,,
口眼歪斜,口眼歪斜,kou3 yan3 wai1 xie2],facial nerve paralysis,,,,,,,,,,,,,,,,,
口碑,口碑,kou3 bei1],public praise,public reputation,commonly held opinions,current idiom,,,,,,,,,,,,,,
口碑流傳,口碑流传,kou3 bei1 liu2 chuan2],widely praised (idiom); with an extensive public reputation,,,,,,,,,,,,,,,,,
口碑載道,口碑载道,kou3 bei1 zai4 dao4],lit. praise fills the roads (idiom); praise everywhere,universal approbation,,,,,,,,,,,,,,,,
口福,口福,kou3 fu2],happy knack for chancing upon fine food,,,,,,,,,,,,,,,,,
口稱,口称,kou3 cheng1],to speak,to say,,,,,,,,,,,,,,,,
口簧,口簧,kou3 huang2],Jew's harp,,,,,,,,,,,,,,,,,
口簧琴,口簧琴,kou3 huang2 qin2],Jew's harp,,,,,,,,,,,,,,,,,
口糧,口粮,kou3 liang2],ration,,,,,,,,,,,,,,,,,
口紅,口红,kou3 hong2],lipstick,,,,,,,,,,,,,,,,,
口絡,口络,kou3 luo4],muzzle (over a dog's mouth),,,,,,,,,,,,,,,,,
口罩,口罩,kou3 zhao4],mask (surgical etc),,,,,,,,,,,,,,,,,
口腔,口腔,kou3 qiang1],oral cavity,,,,,,,,,,,,,,,,,
口腔炎,口腔炎,kou3 qiang1 yan2],stomatitis,ulceration of oral cavity,inflammation of the mucous lining of the mouth,,,,,,,,,,,,,,,
口腹,口腹,kou3 fu4],(fig.) food,,,,,,,,,,,,,,,,,
口腹之慾,口腹之欲,kou3 fu4 zhi1 yu4],desire for good food,,,,,,,,,,,,,,,,,
口臭,口臭,kou3 chou4],bad breath,halitosis,,,,,,,,,,,,,,,,
口舌,口舌,kou3 she2],dispute or misunderstanding caused by gossip,to talk sb round,,,,,,,,,,,,,,,,
口若懸河,口若悬河,kou3 ruo4 xuan2 he2],mouth like a torrent (idiom),eloquent,glib,voluble,have the gift of the gab,,,,,,,,,,,,,
口蘑,口蘑,kou3 mo2],Saint George's mushroom (Tricholoma mongplicum),,,,,,,,,,,,,,,,,
口號,口号,kou3 hao4],slogan,catchphrase,CL:個|个[ge4],,,,,,,,,,,,,,,
口蜜腹劍,口蜜腹剑,kou3 mi4 fu4 jian4],lit. honeyed words a sword in the belly (idiom); fig. hypocritical and murderous,,,,,,,,,,,,,,,,,
口袋,口袋,kou3 dai4],pocket,bag,sack,CL:個|个[ge4],,,,,,,,,,,,,,
口袋妖怪,口袋妖怪,Kou3 dai4 Yao1 guai4],Pokémon (Japanese media franchise),,,,,,,,,,,,,,,,,
口角,口角,kou3 jiao3],corner of the mouth,,,,,,,,,,,,,,,,,
口角,口角,kou3 jue2],altercation,wrangle,angry argument,,,,,,,,,,,,,,,
口角戰,口角战,kou3 jiao3 zhan4],war of words,,,,,,,,,,,,,,,,,
口訣,口诀,kou3 jue2],mnemonic chant,rhyme for remembering (arithmetic tables character stroke order etc),,,,,,,,,,,,,,,,
口試,口试,kou3 shi4],oral examination,oral test,,,,,,,,,,,,,,,,
口誅筆伐,口诛笔伐,kou3 zhu1 bi3 fa2],to condemn in speech and in writing (idiom),to denounce by word and pen,,,,,,,,,,,,,,,,
口語,口语,kou3 yu3],colloquial speech,spoken language,vernacular language,slander,gossip,CL:門|门[men2],,,,,,,,,,,,
口語溝通,口语沟通,kou3 yu3 gou1 tong1],oral communication (psychology),,,,,,,,,,,,,,,,,
口譯,口译,kou3 yi4],interpreting,,,,,,,,,,,,,,,,,
口譯員,口译员,kou3 yi4 yuan2],interpreter,oral translator,,,,,,,,,,,,,,,,
口蹄疫,口蹄疫,kou3 ti2 yi4],foot-and-mouth disease (FMD),aphthous fever,,,,,,,,,,,,,,,,
口述,口述,kou3 shu4],to dictate,to recount orally,,,,,,,,,,,,,,,,
口鋒,口锋,kou3 feng1],manner of speech,tone of voice,,,,,,,,,,,,,,,,
口音,口音,kou3 yin1],oral speech sounds (linguistics),,,,,,,,,,,,,,,,,
口音,口音,kou3 yin5],voice,accent,,,,,,,,,,,,,,,,
口頭,口头,kou3 tou2],oral,verbal,,,,,,,,,,,,,,,,
口頭禪,口头禅,kou3 tou2 chan2],Zen saying repeated as cant,(fig.) catchphrase,mantra,favorite expression,stock phrase,,,,,,,,,,,,,
口頭語,口头语,kou3 tou2 yu3],pet phrase,regularly used expression,manner of speaking,,,,,,,,,,,,,,,
口風,口风,kou3 feng1],meaning behind the words,what sb really means to say,one's intentions as revealed in one's words,tone of speech,,,,,,,,,,,,,,
口香糖,口香糖,kou3 xiang1 tang2],chewing gum,,,,,,,,,,,,,,,,,
口鼻,口鼻,kou3 bi2],mouth and nose,,,,,,,,,,,,,,,,,
口齒,口齿,kou3 chi3],mouth and teeth,enunciation,to articulate,diction,age (of cattle horses etc),,,,,,,,,,,,,
口齒不清,口齿不清,kou3 chi3 bu4 qing1],to lisp,unclear articulation,inarticulate,,,,,,,,,,,,,,,
口齒伶俐,口齿伶俐,kou3 chi3 ling2 li4],eloquent and fluent speaker (idiom); grandiloquence,the gift of the gab,,,,,,,,,,,,,,,,
口齒清楚,口齿清楚,kou3 chi3 qing1 chu5],clear diction,clear articulation,,,,,,,,,,,,,,,,
口齒生香,口齿生香,kou3 chi3 sheng1 xiang1],eloquence that generates perfume (idiom); profound and significant text,,,,,,,,,,,,,,,,,
古,古,Gu3],surname Gu,,,,,,,,,,,,,,,,,
古,古,gu3],ancient,old,paleo-,,,,,,,,,,,,,,,
古丈,古丈,Gu3 zhang4],Guzhang county in Xiangxi Tujia and Miao autonomous prefecture 湘西土家族苗族自治州[Xiang1 xi1 Tu3 jia1 zu2 Miao2 zu2 zi4 zhi4 zhou1],,,,,,,,,,,,,,,,,
古丈縣,古丈县,Gu3 zhang4 xian4],Guzhang county in Xiangxi Tujia and Miao autonomous prefecture 湘西土家族苗族自治州[Xiang1 xi1 Tu3 jia1 zu2 Miao2 zu2 zi4 zhi4 zhou1],,,,,,,,,,,,,,,,,
古交,古交,Gu3 jiao1],Gujiao county level city in Taiyuan 太原[Tai4 yuan2] Shanxi,,,,,,,,,,,,,,,,,
古交市,古交市,Gu3 jiao1 shi4],Gujiao county level city in Taiyuan 太原[Tai4 yuan2] Shanxi,,,,,,,,,,,,,,,,,
古人,古人,gu3 ren2],people from ancient times,the ancients,the late (i.e. person who has passed away),,,,,,,,,,,,,,,
古人類,古人类,gu3 ren2 lei4],ancient hominid species such as Homo erectus Neanderthal man etc,,,,,,,,,,,,,,,,,
古今,古今,gu3 jin1],then and now,ancient and modern,,,,,,,,,,,,,,,,
古今中外,古今中外,gu3 jin1 zhong1 wai4],at all times and in all places (idiom),,,,,,,,,,,,,,,,,
古今小說,古今小说,Gu3 jin1 Xiao3 shuo1],Stories Old and New by Feng Menglong 馮夢龍|冯梦龙[Feng2 Meng4 long2] collection of late Ming baihua 白話|白话[bai2 hua4] tales published in 1620,,,,,,,,,,,,,,,,,
古代,古代,gu3 dai4],ancient times,olden times,,,,,,,,,,,,,,,,
古代史,古代史,gu3 dai4 shi3],ancient history,,,,,,,,,,,,,,,,,
古來,古来,gu3 lai2],since ancient times,it has ever been the case that,see also 自古以來|自古以来[zi4 gu3 yi3 lai2],,,,,,,,,,,,,,,
古傑拉爾,古杰拉尔,Gu3 jie2 la1 er3],Gujral (name),Inder Kumar Gujral (1919-) Indian Janata politician prime minister 1997-1998,,,,,,,,,,,,,,,,
古傑拉特邦,古杰拉特邦,Gu3 jie2 la1 te4 bang1],Gujarat Indian state,,,,,,,,,,,,,,,,,
古典,古典,gu3 dian3],classical,,,,,,,,,,,,,,,,,
古典文學,古典文学,gu3 dian3 wen2 xue2],classical literature,,,,,,,,,,,,,,,,,
古典樂,古典乐,gu3 dian3 yue4],classical music (mainly Western),,,,,,,,,,,,,,,,,
古典派,古典派,gu3 dian3 pai4],classicists,,,,,,,,,,,,,,,,,
古典語言,古典语言,gu3 dian3 yu3 yan2],classical language,,,,,,,,,,,,,,,,,
古典音樂,古典音乐,gu3 dian3 yin1 yue4],classical music,,,,,,,,,,,,,,,,,
古冶,古冶,Gu3 ye3],Guye district of Tangshan city 唐山市[Tang2 shan1 shi4] Hebei,,,,,,,,,,,,,,,,,
古冶區,古冶区,Gu3 ye3 qu1],Guye district of Tangshan city 唐山市[Tang2 shan1 shi4] Hebei,,,,,,,,,,,,,,,,,
古剎,古刹,gu3 cha4],old Buddhist temple,,,,,,,,,,,,,,,,,
古北界,古北界,gu3 bei3 jie4],northern Eurasia (in geography),,,,,,,,,,,,,,,,,
古史,古史,gu3 shi3],ancient history,,,,,,,,,,,,,,,,,
古吉拉特,古吉拉特,Gu3 ji2 la1 te4],Gujarat state in west India,,,,,,,,,,,,,,,,,
古吉拉特邦,古吉拉特邦,Gu3 ji2 la1 te4 bang1],Gujarat state in west India,,,,,,,,,,,,,,,,,
古國,古国,gu3 guo2],ancient country,,,,,,,,,,,,,,,,,
古地磁,古地磁,gu3 di4 ci2],paleomagnetism,,,,,,,,,,,,,,,,,
古坑,古坑,Gu3 keng1],Gukeng or Kukeng township in Yunlin county 雲林縣|云林县[Yun2 lin2 xian4] Taiwan,,,,,,,,,,,,,,,,,
古坑鄉,古坑乡,Gu3 keng1 xiang1],Gukeng or Kukeng township in Yunlin county 雲林縣|云林县[Yun2 lin2 xian4] Taiwan,,,,,,,,,,,,,,,,,
古城,古城,gu3 cheng2],ancient city,,,,,,,,,,,,,,,,,
古城區,古城区,Gu3 cheng2 qu1],Old town district,Gucheng district of Lijiang city 麗江市|丽江市[Li4 jiang1 shi4] Yunnan,,,,,,,,,,,,,,,,
古堡,古堡,gu3 bao3],ancient castle,,,,,,,,,,,,,,,,,
古塔,古塔,Gu3 ta3],Guta district of Jinzhou city 錦州市|锦州市 Liaoning,,,,,,,,,,,,,,,,,
古塔區,古塔区,Gu3 ta3 qu1],Guta district of Jinzhou city 錦州市|锦州市 Liaoning,,,,,,,,,,,,,,,,,
古墓,古墓,gu3 mu4],old tomb (archaeology),,,,,,,,,,,,,,,,,
古墓葬群,古墓葬群,gu3 mu4 zang4 qun2],(archeology) burial complex,,,,,,,,,,,,,,,,,
古墓麗影,古墓丽影,Gu3 mu4 Li4 ying3],Tomb Raider (computer game),,,,,,,,,,,,,,,,,
古奇,古奇,Gu3 qi2],Gucci (brand),,,,,,,,,,,,,,,,,
古字,古字,gu3 zi4],old character,archaic form of a Chinese character,,,,,,,,,,,,,,,,
古宅,古宅,gu3 zhai2],former residence,,,,,,,,,,,,,,,,,
